fecha_extraccion,grupo_url,post_texto,longitud_texto,content_hash,scroll_origen,nombre_negocio_estimado,direcciones_detectadas,barrios_detectados,categoria_producto,productos_keywords,tiene_nombre_estimado,tiene_direccion,tiene_categoria,requiere_revision_manual
2026-06-29 17:23:42,https://www.facebook.com/groups/1745396122434438/,Me recibirías un almuerzo ? O es muy humilde para usted .. los leo en los comentarios para ver a quienes si puedo invitar almorzar .. bendecido para bendecir la re buena #facebookviral #PostViral #empatia #solidaridad #Bendiciones #comida Ver menos,248,b7cf9761303e70bd8993a520bf191df76e10ca5a783372d5fa76a01bbb8e4d72,88,,,,almuerzos/corrientazo,almuerzo,No,No,Si,Si
2026-06-29 17:23:42,https://www.facebook.com/groups/1745396122434438/,"Este Día de la Madre, sorpréndela como se merece En La Greca Gastronomía Rápida tenemos el menú perfecto para consentir a mamá sin que tengas que salir de casa ... Ver más",171,83ad69d65ba75a874111c5713d154c59d6e39f31899530a1a84601d1f6315cc2,88,La Greca Gastronomía Rápida,,,,,Si,No,No,Si
2026-06-29 17:25:27,https://www.facebook.com/groups/1745396122434438/,"Vendo lavadora Whirlpool automática en muy buen estado , cumple todas sus funciones, llenado, centrifugado, lavado, secado",122,85d94db38cbc6ab50285864dde72aed3f690e8285b7ca6a5276095845bbabee4,92,,,,,,No,No,No,Si
2026-06-29 17:26:08,https://www.facebook.com/groups/1745396122434438/,Domicilios 302 5223321 Deliciosas salchipapas especiales,56,3f389ae6ca66920fcb1c252e51ca76eb42b1140678504dfbe830dda5379d6cf6,93,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 17:27:04,https://www.facebook.com/groups/1745396122434438/,"Empaques Ecolovers Colombia, envíos a todo el país whatsapp 3013899191 [#colombia](https://www.facebook.com/watch/hashtag/colombia?__eep__=6%2F&__cft__[0]=AZb0CLHXnyyzLr5_qm8BAZheVf9HYiIWCYwiPCrRpr6ASWJYAghUFXobyXBP90yvjvUsqi_I5e5P7Z3weRCfeS0ZIQKQOXL_qCPbGhLBPzGuFIq52Wfo2Rk775kKZL6AfcpFpSePhaqSI_Eef8U1V216PlMh-qgZaK7kffKnmUnoDpauxKgDeBxZ-cuwNd4-aOQk880j1yWi5bySjaQ3hT4o&__tn__=*NK-R... Ver más",395,d2f12ced35ed04ee09e1e102e3de79ec0bee306a50caa465e7068fddaf008f4d,95,,,,,,No,No,No,Si
2026-06-29 17:27:04,https://www.facebook.com/groups/1745396122434438/,¡EN VENTA! BASE CHEF REFRIGERADA TURBO AIR (1.22m)... Ver más,61,edb5010b9c2c40eb90a3a5ed56d8f4e82db3899cefd5c831a7625e9cd573c661,95,,,,,,No,No,No,Si
2026-06-29 17:27:39,https://www.facebook.com/groups/1745396122434438/,¡El secreto está en el borde! Q... Ver más,42,3833888b74ab48a596a57e68860e7fa7f24fcd9a7b620deac8c14fcd2c3c57fa,96,,,,,,No,No,No,Si
2026-06-29 17:28:14,https://www.facebook.com/groups/1745396122434438/,MEDELLÍN ANTIOQUIA • ... Ver más,32,3551bb21bf5c8d83c65501450b79d54bc95bbfab941a92059666a3c6c973d666,97,,,,,,No,No,No,Si
2026-06-29 17:29:00,https://www.facebook.com/groups/1745396122434438/,ENCUENTRANOS EN RAPPI ... Ver más,33,1f23b067e4c702125ae6f7d3cd74e3d1664fb8961b8d77e5057b6ef76b4677cb,98,,,,,,No,No,No,Si
2026-06-29 17:29:00,https://www.facebook.com/groups/1745396122434438/,La pizza más grande de Antioquia •... Ver más,45,8a8aa676156c2a6a222c0d2233203fffdca6b72fb95c2f6bbf5792117a2c5898,98,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:29:34,https://www.facebook.com/groups/1745396122434438/,La pizza más grande de Antioquia • ¿Que esperas para probarla? • Laureles - (La 70) 3112175667 Carrera 70A # 46 - 39 Local 102 Cabañas 3117214130 Calle 27A # 55 - 144 • HORARIOS DE ATENCIÓN 4:00pm hasta las 11:30pm • Ver menos,226,dbe2f624fd27513d12c44706c1be54273840ad05b10790511848bca5e01590b8,99,,Carrera 70A # 46 - 39 L | Calle 27A # 55 - 144,,pizza,pizza,No,Si,Si,Si
2026-06-29 17:30:02,https://www.facebook.com/groups/1745396122434438/,¡EL SABOR QUE TE HACE VOLVER! D... Ver más,42,f7894f050f53e0abc89900bb846b604312c36096afb683c32733d9558cc9f69a,100,,,,,,No,No,No,Si
2026-06-29 17:30:40,https://www.facebook.com/groups/1745396122434438/,¡VIERNES DE PIZZA! Hoy no se cocina… hoy se DISFRUTA Cal... Ver más,67,7ffcbd444dd4bf28b00e9708d9e289a6c651f694eb3c577017cff2a350d3c7b9,101,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:31:12,https://www.facebook.com/groups/1745396122434438/,Información de interés,22,13bcbe39988038782089c6b2f80b45cb1cffc684c75d420131d058faee521410,102,,,,,,No,No,No,Si
2026-06-29 17:31:12,https://www.facebook.com/groups/1745396122434438/,Dulce atracción se dirige a usted por medio del siguiente informe. Separamos no se vea afectada mucho el alza de nuestro recipiente #medioambiental #alzadeorecios #fresasconcrema,178,b17f7a92591d0dfe5acc6bd383273a608ea26f7360b4c45ebd127f25e42d029d,102,,,,,,No,No,No,Si
2026-06-29 17:31:12,https://www.facebook.com/groups/1745396122434438/,Nuestros últimos meses de combos!! A... Ver más,47,022f1663900724a3be7dbede357801474b7ae3d9190304ae5bfda6ec97698d3a,102,,,,,,No,No,No,Si
2026-06-29 17:31:12,https://www.facebook.com/groups/1745396122434438/,casi me quedo sin comida ... Ver más,36,29d6d0ea790b850d36cf6d89418bc409434e3d524913a0fdfa4c822cb654278f,102,,,,,,No,No,No,Si
2026-06-29 17:31:47,https://www.facebook.com/groups/1745396122434438/,"@Servicio de fumigación y desinfección,(CERTIFICADO ELECTRONICO)- GARANTIZADO. NO TOXICO - NO OLOR Y NO MANCHA.ll... Ver más",124,df073665f5f8818e661171467f3797de287dfa873d98719f11e36d0106bbd4e1,103,,,,,,No,No,No,Si
2026-06-29 17:32:14,https://www.facebook.com/groups/1745396122434438/,Preparando un rico y delicioso chicharrón con un guacamole espetacular,70,fa1e1ab353fa36fc78a8a9c2cdc710035d3b45bba2e850bfed2b1f3fc32a5b89,104,,,,,,No,No,No,Si
2026-06-29 17:32:14,https://www.facebook.com/groups/1745396122434438/,𝑶𝒓𝒅𝒆𝒏𝒂 𝒑𝒐𝒓 𝒓𝒂𝒑𝒑𝒊. 𝑷𝒂𝒓𝒂 𝒑𝒐𝒔𝒕𝒓𝒆𝒔 𝒑𝒆𝒓𝒔𝒐𝒏𝒂𝒍𝒊𝒛𝒂𝒅𝒐𝒔 𝒆𝒔𝒄𝒓𝒊𝒃𝒆𝒏𝒐𝒔. https://www.rappi.com.co/.../900475948-reposteria...,110,88f73753165ab86c4a02d72060f250d1d78e231bf42f6a1d2a47d2c29b00a4f3,104,,,,,,No,No,No,Si
2026-06-29 17:32:42,https://www.facebook.com/groups/1745396122434438/,Preparando esta rica y deliciosa bandeja paisa en mi hogar,58,7a67754804533ee0edaaf0dd61282639c9fa9b09309fc3e37e21cb7f442ec776,105,,,,,,No,No,No,Si
2026-06-29 17:32:42,https://www.facebook.com/groups/1745396122434438/,https://www.rappi.com.co/.../900475948-reposteria...,52,12ca424f630c4519fa788a592f95a2ba72040c56bcd9dd7540ea83e530814022,105,,,,,,No,No,No,Si
2026-06-29 17:32:42,https://www.facebook.com/groups/1745396122434438/,"Buenos días, esperó se encuentren bien. vengo buscando pizzerias o restaurantes de tipo tex-mex o similar que sirven comida con aguacate y derivados, interesados en mejorar la elaboración de estos mismos con el producto que es una pulpa de aguacate hass que manejo que facilita la practicidad y calidad de estos. (solo para los municipios de Medellín, bello, envigado, itagüi y sabaneta) agradezco la atención prestada. ... Ver más",431,20258ad28d3eba8443bd4232968acc4d1049db496ba9bd3fcc578e5a39ee52e4,105,,,,pizza,pizzeria,No,No,Si,Si
2026-06-29 17:33:12,https://www.facebook.com/groups/1745396122434438/,Ofrecemos estos deliciosos tamales en medellín para el día domingo,66,fdc8af0bfe990fc592d76b0f9e45a029f22ae6bf6882d6ba9982add46036b2f2,106,,,,tamales,tamal | tamales,No,No,Si,Si
2026-06-29 17:33:13,https://www.facebook.com/groups/1745396122434438/,Las mejores árepas rellenas Domicilios al 3002501562,52,e14efa2f6adb7665951911e4d676f91d9493ac015564fbac2ea6af85e0377a9f,106,,,,,,No,No,No,Si
2026-06-29 17:33:13,https://www.facebook.com/groups/1745396122434438/,Separa tu cupo certificacion inmediata.,39,e5cbdd51e600a59b3c727e215116b8cb1d145a16beedc2115939a5080a2a6909,106,,,,,,No,No,No,Si
2026-06-29 17:33:44,https://www.facebook.com/groups/1745396122434438/,"Vamos. No te dejes ganar de la plagas fumiga ya! 323 7766515 ...también tenemos servicio de desinfección para hogares, centros de estética, barberías, clínicas odontoló... Ver más",179,0b0d867bd1fa96cc7c9e5a753c6fe1416b7b1b7d3d8655ac6c47278ac704a752,107,,,,,,No,No,No,Si
2026-06-29 17:34:49,https://www.facebook.com/groups/1745396122434438/,Llegó el Día de la Madre y en Restaurante La Greca Gastronomía lo celebramos con un almuerzo muy especial.... Ver más,117,117b7a67632f4a3d8f8dbcf8f8c6a0561b617da7ef50e94db36124016d6bbfac,109,,,,almuerzos/corrientazo,almuerzo,No,No,Si,Si
2026-06-29 17:35:22,https://www.facebook.com/groups/1745396122434438/,La Mera Pizza La pizza con más queso de Medellín... Ver más,59,11f4ce8450457f1163d40c6d4a258adb1941da2fbfd52a32788b9508d2573ae9,110,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:36:03,https://www.facebook.com/groups/1745396122434438/,Todos los domingos tenemos encebollados. Realiza tu pedido con anticipación y no te quedes sin el tuyo. Nos encontramos en Medellín realizamos envíos a domicilio. ... Ver más,174,26f17283cbd09f09a51f08aebd6faabaf3fa0e70d7bd73cd82e6027feebb5e0b,111,,,,,,No,No,No,Si
2026-06-29 17:36:03,https://www.facebook.com/groups/1745396122434438/,"“En La Mera Pizza te espera el verdadero sabor, con la pizza más cargada de queso de Medellín.”... Ver más",106,c26340277ebacdbd738f9580e7288d8fd04efdb3cbd3d8c49c55c96c19c25d84,111,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:38:07,https://www.facebook.com/groups/1745396122434438/,"Las salchipapas son ese “te quiero” que no necesita palabras, solo hambre y buena compañía. ... Ver más",103,9c13048ce5233875e38c3e467347b065b1144709190fd501d4f20d4905c1717c,114,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 17:38:09,https://www.facebook.com/groups/1745396122434438/,Aquí les presumo mis huevos... y la pacaya que los acompaña. ¡Buen provecho!​#SaborCatracho ​#HondurasKitchen... Ver más,120,09479e9df98c474bf755cfb8c206727491e1f8fb589a29276a2fe279173eed16,114,Sabor Catracho,,,,,Si,No,No,Si
2026-06-29 17:38:10,https://www.facebook.com/groups/1745396122434438/,"“ El mejor plan del domingo no está en la cocina, está en abrir una caja llena de queso y sabor.”... Ver más",108,e7096904c8a96757c6bbfeda4da2311a46054b63264259e20b5de048e8646103,114,,,,,,No,No,No,Si
2026-06-29 17:38:47,https://www.facebook.com/groups/1745396122434438/,Cra49 #100-05 santa cruz 3245508312... Ver más,46,7c9de9e908cdd1619b4b48eef5181d4686bf90d9d38241da50f0b8269471785f,115,,Cra49 #100-05 s,,,,No,Si,No,Si
2026-06-29 17:39:27,https://www.facebook.com/groups/1745396122434438/,Cra49 #100-05 santa cruz 3245508312 Didi Rappi Ver menos,56,c1cddb1a096734546c5d55d1888b02658d3b726774dc2251e7c8454225501117,116,,Cra49 #100-05 s,,,,No,Si,No,Si
2026-06-29 17:39:27,https://www.facebook.com/groups/1745396122434438/,Santa cruz Cra49 #100-05 whatsapp 3245508312 Castilla cra68 #93-104 whatsap... Ver más,86,38dd8af4100cdddcf609d3beac6e1b0ddda2deda6aa1c1a6c9c02dff22b80dea,116,,Cra49 #100-05 w | cra68 #93-104 w,,,,No,Si,No,Si
2026-06-29 17:39:27,https://www.facebook.com/groups/1745396122434438/,"Dos sedes, un solo objetivo: servirte la pizza más brutal y con más queso de Medellín. Ven y compruébalo.",105,f67aa0a6f79ff784b02674ddbca552367194eef4cdf824a1beccda155eb4d6a6,116,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:39:28,https://www.facebook.com/groups/1745396122434438/,"OYE TUU… Si todavía no conoces La Greca Gastronomía Rápida, este video es para ti Aquí n... Ver más",99,a278eb218804069c40ad3df0cb82a25d98eb6560f278c4763bd225f90b502a9d,116,,,,,,No,No,No,Si
2026-06-29 17:40:00,https://www.facebook.com/groups/1745396122434438/,Han comido asi?? #huevosdegallinaslibres,40,54f6bf0e6a67bef05db359ba343eff104924232ca609a0c51d596230d66fff3e,117,,,,,,No,No,No,Si
2026-06-29 17:40:00,https://www.facebook.com/groups/1745396122434438/,ANIMATE WHATSAPP CA... Ver más,30,89a0aa20d9a397c03fdfdd4f76eda5d909c90f83412077141860dc18e24d28e5,117,,,,,,No,No,No,Si
2026-06-29 17:42:54,https://www.facebook.com/groups/1745396122434438/,ESCRÍBENOS CASTILLA: 313 8604664 ... Ver más,44,9354d756e47471f92ae141e4e55584e8785bd62584711e7dd8125917ce8c984e,120,,,,,,No,No,No,Si
2026-06-29 17:42:57,https://www.facebook.com/groups/1745396122434438/,ATENCIÓN Didi food Rappi #... Ver más,37,eb3cec114c20381e541dd7ed249f812d6fa9c4bd54f9a28b15536b80d99dd5b1,120,,,,,,No,No,No,Si
2026-06-29 17:42:59,https://www.facebook.com/groups/1745396122434438/,TREMENDAS VIENE CARGADO DE SORPRESAS... Ver más,47,fb967561dd77eac3b4c44147915cca9d9c4d5b08795f1707281decff5ed4bd87,120,,,,,,No,No,No,Si
2026-06-29 17:43:00,https://www.facebook.com/groups/1745396122434438/,DISFRUTA DE ESTA EXCELENTE PROMOCIÓN DOMICILIOS 302 5223321,59,353353691204bbea5b211f16c009456f17b5732f7411f66b6f148692e29e7ff1,120,,,,,,No,No,No,Si
2026-06-29 17:43:47,https://www.facebook.com/groups/1745396122434438/,TREMENDAS VIENE CARGADO DE SORPRESAS ... Ver más,48,c188b8d9998869c20481c04eec648b7378d7ae8e3c32252e6fad7a81ff21bcce,121,,,,,,No,No,No,Si
2026-06-29 17:44:21,https://www.facebook.com/groups/1745396122434438/,Salchipapas los días Miercoles y Jueves. Para llevar.... Ver más,64,a962b9e90d27ba851210efb249e14320a379ea0c868101bfeced769e75790696,122,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 17:44:21,https://www.facebook.com/groups/1745396122434438/,ANIMATE A PROBAR NUESTRAS DELICIAS DOMICILIOS ACTIVOS TAMBIEN NOS ENCUENTRAS EN RAP... Ver más,94,1b09c0ae9d58449ed2f521873d2d0355b97acbcb96d6578b1b14735fe968ed67,122,,,,,,No,No,No,Si
2026-06-29 17:45:55,https://www.facebook.com/groups/1745396122434438/,ATENCIÓN Didi food Rappi #Todos #lamerapizza Ver menos,54,806e32714ab1ee79eb041f9ea930aa2e76c6309d27f5ba544bab70538f04e3ab,124,Lamerapizza,,,pizza,pizza,Si,No,Si,Si
2026-06-29 17:48:00,https://www.facebook.com/groups/1745396122434438/,NOS PUEDES ENCONTRAR ATRAVES DE DIDI RAPPI WHATSAPP Ver menos,61,e7b8bc22e46ec64d561fea4f46a98220197483fab31ccefc4ab0d47da223eacf,127,,,,,,No,No,No,Si
2026-06-29 17:48:35,https://www.facebook.com/groups/1745396122434438/,El borde queso es extremadamente DELICIOSO! • S... Ver más,58,1699ed00fd4ea9c45712f3d3f39227422b805725902d9f91cee05e3055cba72a,128,,,,,,No,No,No,Si
2026-06-29 17:49:18,https://www.facebook.com/groups/1745396122434438/,"El asado no le está quedando mal por culpa de la carne, sino por culpa suya. Carne hay mucha, carne buena muy poca @carnesselectaselchorro",138,18b3a2581cae2a6b4d1b1e17293e3b680d85175e581200b95e8dd753e0ec5a3f,129,,,,,,No,No,No,Si
2026-06-29 17:49:18,https://www.facebook.com/groups/1745396122434438/,"¡ATENCIÓN, AMANTES DE LA PIZZA! Lo que estás viendo NO es un simulacro… son TREMENDAS PIZZAS con combos que prenden el antojo C... Ver más",138,2a00c3f30b0f23cdf24b1655b6fe9c9cfb8055997f81ab071b6232d5a8a59aa8,129,,,,pizza,pizza | pizzas,No,No,Si,Si
2026-06-29 17:49:56,https://www.facebook.com/groups/1745396122434438/,Los domingos tenemos Encebollado Ecuatoriano para deleitar tu paladar. R... Ver más,83,0e10452342b91bca2844d43e391191605c66022b539ae6dcd962b23d79930870,130,,,,,,No,No,No,Si
2026-06-29 17:50:29,https://www.facebook.com/groups/1745396122434438/,Antojo resuelto: salchipapas de Dónde David #... Ver más,56,a364244c81d399f9be4f0ec30a871b19c48435d18efd3d5413091cf568fb11a5,131,,,,comida rápida,papas | salchipapa,No,No,Si,Si
2026-06-29 17:51:02,https://www.facebook.com/groups/1745396122434438/,"BUSOS DE ALGODÓN PERCHADO Súper cómodos y calienticos Excelente calidad Variedad en tallas: S, M, L, XL, XXL Variedad en colores (unisex) WhatsApp 311 2061913 Envíos a domicilio ¡En LIQUIDACIÓN por tiempo limitado! Escríbenos para más información y separar el tuyo Ver menos",274,7c9a757de0c2c6465eb4f270da9069c07be3f41a0ac16ae6b781d05eae519f4d,132,LIQUIDACIÓN por tiempo limitado,,,,,Si,No,No,Si
2026-06-29 17:51:03,https://www.facebook.com/groups/1745396122434438/,BUSOS DE ALGODÓN PERCHADO Súper cómodos y calienticos... Ver más,64,47e7405d0eff97d607ac8329ad380cbd08e425821378008fd80a7f9f01f1039f,132,,,,,,No,No,No,Si
2026-06-29 17:52:33,https://www.facebook.com/groups/1745396122434438/,"Calidad primero. Sushi fresco, rolls brutales y promos que no se repiten 😮‍🔥 ... Ver más",88,70550c281b264b379c00e6b749847af2ef66f23600bbd2bfce7075eba9e57534,134,,,,,,No,No,No,Si
2026-06-29 17:53:45,https://www.facebook.com/groups/1745396122434438/,Desayuno delicioso y saludable.,31,74526dccbeabe8fe8c151fd9ec8c7983110e69a08014477ea05e7394cb78f50d,136,,,,saludable,saludable,No,No,Si,Si
2026-06-29 17:53:45,https://www.facebook.com/groups/1745396122434438/,Desayuno del día de hoy.... Ver más,35,2b6d8960b30f1590cd9a6b6f631a6e84c8addef06b2a7738465e9fce353a0d00,136,,,,,,No,No,No,Si
2026-06-29 17:53:45,https://www.facebook.com/groups/1745396122434438/,La pizza más grande de Antioquia • ¿... Ver más,47,56284d242f6fb01d4b419044ad9e6549863fc898fc8076c03dacdf16995fe972,136,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:54:22,https://www.facebook.com/groups/1745396122434438/,"Realiza tu pedido para el domingo, te lo enviamos a domicilio",61,6d185800d82927c155069487aafcd8024a9309bc9b7c1d43cfad8e2c05ce26e4,137,,,,,,No,No,No,Si
2026-06-29 17:54:22,https://www.facebook.com/groups/1745396122434438/,"Calentado, arepa con queso y aguacate. ... Ver más",50,d12161f3f9da514c560e774edd4f68cd7ce553abc75bad869b61719afe510c7b,137,,,,,,No,No,No,Si
2026-06-29 17:54:22,https://www.facebook.com/groups/1745396122434438/,Whatsapp castilla 313 8604664 ... Ver más,41,f23e19cdb5d541348c7bc4ba290f98bd3d3665800df32cf923bd51d8a27d89c7,137,,,,,,No,No,No,Si
2026-06-29 17:55:10,https://www.facebook.com/groups/1745396122434438/,Cuando la antojada manda y el queso obedece ... Ver más,55,b16fe7a950eb68898f738349090192770ca2a90bcd3a12eb8a3e03d56b54ed21,138,,,,,,No,No,No,Si
2026-06-29 17:55:10,https://www.facebook.com/groups/1745396122434438/,El mejor sushi de Medellín. Super recomendado!,46,60003bcaed75e5498ac040b3cd1970dce71ba25bc90913dd8e58d4687600b73c,138,,,,,,No,No,No,Si
2026-06-29 17:55:10,https://www.facebook.com/groups/1745396122434438/,•Combo Yakimeshi•... Ver más,28,d7be24f597c3f23d7ee80e57d7d7dbe3048109e801a4d561bd2294f3da1a83af,138,,,,,,No,No,No,Si
2026-06-29 17:57:11,https://www.facebook.com/groups/1745396122434438/,No te quedes sin la tuya escribemos Whasapp... Ver más,54,4d122b959d72a91547687692ddb284e842a762c7b6dae0113104f8812813fab3,141,,,,,,No,No,No,Si
2026-06-29 17:57:11,https://www.facebook.com/groups/1745396122434438/,"Desinfecta tu hogar y respira tranquilidad Eliminamos todo tipo de plagas, también desinfectamos tu casa libre de virus, bacterias y hongos. ... Ver más",152,5d2ff406d881aabb6ecd6cd5a2b450f12519b406b753a580e0ea3dc097aae1e5,141,,,,,,No,No,No,Si
2026-06-29 17:57:51,https://www.facebook.com/groups/1745396122434438/,Plagas fuera de tu vida. Soluciones efectivas AGENDA TU CITA YA 3237766515,74,79893bd191598583ac977c196ae9411f9f974d8fabc17db53a05f7a015dbc6c0,142,,,,,,No,No,No,Si
2026-06-29 17:58:41,https://www.facebook.com/groups/1745396122434438/,"""¡Haz que la experiencia de tus clientes sea inolvidable! Nuestros dulces personalizados con mensajes especiales son el detalle perfecto para restaurantes, hoteles y ... Ver más",177,5527b450409621e2a60a61e09619690d8eb47f6ffde33f40bc69a2e0b0860ce7,143,,,,,,No,No,No,Si
2026-06-29 17:59:26,https://www.facebook.com/groups/1745396122434438/,¡Últimos días! Combo Terror: Pizza estofada de 6 porciones + 2 gaseosas personales por solo $40.000 . Disponible en: - Hawaiana - Pollo champiñón - Tremenda - Full carnes - Full mixta ¡No te pierdas esta oferta! ¡Pide ya y disfruta! Ver menos,242,dabc5cf98a8916719dc3845adf0d026e10f3fb5ba30cdf273c4b5315496bc5b7,144,,,,pizza,pizza,No,No,Si,Si
2026-06-29 17:59:26,https://www.facebook.com/groups/1745396122434438/,"¡La batidora KitchenAid es mucho más que un electrodoméstico: es tu aliada para conquistar la cocina con estilo, potencia y precisión! Déjame mostrarte por qué deberías... Ver más",179,c4e01b92c203b3f9c80cfc158a7e868123f060b820fd97a783eb1de455a00747,144,,,,,,No,No,No,Si
2026-06-29 18:00:10,https://www.facebook.com/groups/1745396122434438/,Combo estofado Pizza estofada 6 porciones + 2 gaseosas personales... Ver más,76,a97bb666f5952af49afdcd530b294e67d29df1e24bed0ca4e3e12ce42814e11c,145,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:00:50,https://www.facebook.com/groups/1745396122434438/,Cumple normas sanitarias con nuestros tratamientos. Evita sanciones y protege tu reputación. Fu... Ver más,106,202f8111e87770932119335d629bb00b52567df42778fa6ee244c0361c2470e6,146,,,,,,No,No,No,Si
2026-06-29 18:02:54,https://www.facebook.com/groups/1745396122434438/,Santa cruz :3245508312 Castilla :3138604664,43,5a8673012f61372b7f532da42548a8cb7f3b765e0a717b7d17fc2029a7e646e1,149,,,,,,No,No,No,Si
2026-06-29 18:02:54,https://www.facebook.com/groups/1745396122434438/,#todosseguidores La Mera Pizza escríbenos Castilla:3138604664... Ver más,72,46dba9d21c251294623945cc6c1893439afaf139acfa9509120760323e2c713c,149,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:04:00,https://www.facebook.com/groups/1745396122434438/,#Todos La Mera Pizza escríbenos Castilla:3138604664... Ver más,62,624f68bfb73d34e56025f48e86ad7e42711d22385d728ba89442dc6a162daebe,150,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:04:00,https://www.facebook.com/groups/1745396122434438/,El borde queso es extremadamente DELICIOSO! • Si eres amante al queso te esperamos ! • Laureles - (La 70) 3112175667 Carrera 70A # 46 - 39 Local 102 Cabañas 3117214130 Calle 27A # 55 - 144 • HORARIOS DE ATENCIÓN 4:00pm hasta las 11:30pm • Ver menos,248,066b5570796ddf356d172f223876687160a5df109c481a1796dd024426fe3725,150,,Carrera 70A # 46 - 39 L | Calle 27A # 55 - 144,,,,No,Si,No,Si
2026-06-29 18:04:00,https://www.facebook.com/groups/1745396122434438/,¡La combinación perfecta para disfrutar con amigos y familia! ... Ver más,73,087618aad0dfd886d592ea9368a1c4d20eaf85e114b440531703b6b85d5c4d58,150,,,,,,No,No,No,Si
2026-06-29 18:05:44,https://www.facebook.com/groups/1745396122434438/,"Cuando cocino con amor, se nota hasta en la foto.... Ver más",60,595de9ffebd08404dba2911e7554474ff4e9be0071e121cd33882ec5bc60b7df,153,,,,,,No,No,No,Si
2026-06-29 18:05:45,https://www.facebook.com/groups/1745396122434438/,Escríbenos Castilla: 3138604664 Santa cruz: 3245508312 Ver menos,64,80773b85457778303ebfc2bd19eae587117c9ee536ab7eea685dd8301f401f41,153,,,,,,No,No,No,Si
2026-06-29 18:05:45,https://www.facebook.com/groups/1745396122434438/,¡EL COMBO QUE ESTÁBAMOS ESPERANDO! ¡... Ver más,47,02195f6fc582adb33c419f47d6401d7cc1eb3196b1f0068eb4d44d9de04b3f40,153,,,,,,No,No,No,Si
2026-06-29 18:06:58,https://www.facebook.com/groups/1745396122434438/,¡Combo nuevo!... Ver más,24,1e0757192d96487b77cdf810061ddc11f661bfc51292986fd6f5098f5d30044d,155,,,,,,No,No,No,Si
2026-06-29 18:07:00,https://www.facebook.com/groups/1745396122434438/,"PROMO MINI PACK – PUBLICIDAD DIGITAL Haz que tu negocio se vea PROFESIONAL, LLAMATIVO y VENDA MÁS Solo $50.000 3 Flyers 2 Stickers Ver más",138,b74f998f0fd4a7ce7646718abec5c1c63c1f8e978b58771b91827d2700f60ded,155,,,,,,No,No,No,Si
2026-06-29 18:08:02,https://www.facebook.com/groups/1745396122434438/,La pizza con más queso de medellín Escribenos ... Ver más,57,70d8626fd63b0c5b8fddd9141d9ef23569a2afb9600808937a7818d26bd1d27c,156,,,,pizza,pizza,No,No,Si,Si
2026-06-29 18:08:02,https://www.facebook.com/groups/1745396122434438/,"Rubina Sangria! Sangría artesanal con receta familiar y la mejor fruta local Hacemos domicilio a toda la ciudad! Este fin de semana estaremos en avenida Jardin, en laureles. La botella de 1l vale 48mil, la de 400ml 22mil. Pide ya la tuya para navidad",250,105172940a83fc9104513bbaa86befddce3e3511c3fad804cc150630e7870528,156,,,,,,No,No,No,Si
2026-06-29 18:08:46,https://www.facebook.com/groups/1745396122434438/,"Chorizo Sanfeleño hecho solo con carne de cerdo y chicharron +57 313 6101013Ayer vino una señora y me pidió un chorizo en chuzo, solo para probar.Le di el plato y dio el primer mordisco directo del palito. Se quedó callada un momento, masticando despacio. Después sonrió y dijo:“Así sí aguanta comer”. Ver más",309,a5ae5af7d76e2133c3ca86a881632f220877430aef3c7632923413df511adcb2,157,,,,parrilla/asados,chorizo,No,No,Si,Si
2026-06-29 18:08:46,https://www.facebook.com/groups/1745396122434438/,¿Buscas proveedor confiable y económico? En #NatuFruit te garantizamos CALIDAD + FRESCURA + PRECIO REAL D... Ver más,116,3a5d05bea03bbf60fadcfacc54fb3912f9ee4b9457e0187a7221517d11ed66de,157,,,,,,No,No,No,Si
2026-06-29 18:08:46,https://www.facebook.com/groups/1745396122434438/,Las hojas ya vienen preparadas cocidas ahumadas y curadas El kilos 12.000 Pabilo grande 6.000 3024949517 Tenemos envíos contraentrega a todo Medellín,149,ce244fb985fb44293fce207029e52736e23d2c8ac2da2ad8dd4c454928e9e7cf,157,,,,,,No,No,No,Si
2026-06-29 18:08:46,https://www.facebook.com/groups/1745396122434438/,Tu momento favorito del día puede llegar en moto. Solo tienes que pedir Fama Food a domicilio. ... Ver más,106,7a500deb603ec61e80d6721821666e3cc55e826b874a09f891be6abc7f1f9697,157,,,,,,No,No,No,Si
2026-06-29 18:09:25,https://www.facebook.com/groups/1745396122434438/,Tu momento favorito del día puede llegar en moto. Solo tienes que pedir Fama Food a domicilio.... Ver más,105,6bbfcadd8805c7cd7fc1b8b25253680ecd2721e1115deab5841d9dc2afdc072e,158,,,,,,No,No,No,Si
